Navn,ANTAL
YTTERDAL,8
YULZARI,8
YUSAF,8
ÜZÜM,8
ZABO,8
ZABRODSKA,8
ZACHO-PETERSEN,8
ZADORA,8
ZADOROZHNA,8
ZAEIM,8
ZAFIRAKOS,8
ZAFRA,8
ZAGAL,8
ZAGGAI,8
ZAHIC,8
ZAHLL,8
ZAHRAH,8
ZAHREBELNA,8
ZAICHENKO,8
ZAIKA,8
ZAJCHOWSKI,8
ZAKHARY,8
ZAM ZAM,8
ZAMBRANO,8
ZAMINI,8
ZANKL,8
ZARKOV,8
ZARREHPARVAR,8
ZARSKE,8
ZARZECKI,8
ZASADA,8
ZASIADKO,8
ZDYB,8
ZEGLERSKI,8
ZEIGERMANN,8
ZEINA,8
ZEITOUN,8
ZEJNEL,8
ZELINSKA,8
ZEMICHAEL,8
ZENAL,8
ZENAS,8
ZERAI,8
ZERIOUH,8
ZERNICHOV,8
ZETHNER-MØLLER,8
ZHURAVLOV,8
ZHURAVSKA,8
ZIAR,8
ZIB,8
ZIEBIEC,8
ZIELER,8
ZIMDAHL,8
ZIMMERLUND,8
ZIMNY,8
ZINCK-JØRGENSEN,8
ZIND AL-HADID,8
ZING,8
ZIOLKOWSKA,8
ZIRRA,8
ZIZZO,8
ZLATE,8
ZNAIDER,8
ZOBI,8
ZOGHI,8
ZOLLER,8
ZOLTOWSKI,8
ZORER,8
ZORLU,8
ZORMATI,8
ZOUAOUI,8
ZUBI,8
ZUBRZYCKI,8
ZUEITER,8
ZUFEROV,8
ZUK,8
ZUKANCIC,8
ZUKOWSKA,8
ZUKUNFT,8
ZURBRÜGG,8
ZVIZDIC,8
ZWIERKO,8
ZYLA,8
ZYN-ALABIDIN,8
ZYREK,8
ZYTPHEN-ADELER,8
ØBEL,8
ØEMIG,8
÷HMAN,8
ØHOLT,8
ØIE,8
÷KLÜ,8
ØRDING-THOMSEN,8
ØRHØJ,8
ØRNDAL,8
ØRNEGAARD,8
ØRNI,8
ØRSAL,8
ØRSBERG,8
ØRSTRØM,8
ØRTZ,8
ØRUM-KRISTENSEN,8
ØRUM-MADSEN,8
ØSTED,8
÷STER,8
ØSTERBY-JØRGENSEN,8
÷STERMAN,8
ØVANG,8
ØVIND,8
ØWRE,8
ØYAN,8
÷ZCETIN,8
ØZGEN,8
ØZSARI,8
÷ZSARI,8
÷ZTURK,8
ÅGREEN,8
ÅKESSEN,8
ÅLBORG,8
ÅRSNES,8
ÅRSTEN,8
ÅSTR÷M,8
¡ DUNGA,7
¡ STONGUM,7
AABENTOFT,7
AABILLE,7
AABYE-OLSEN,7
AAGAARD-MØLLER,7
AAGÅRD,7
AALBERS,7
AALDERS,7
AANES,7
AARSKOV,7
AARSNES,7
AARUP-JØRGENSEN,7
AASLYNG,7
ABATI,7
ABBATE,7
ABD ALLAH,7
ABD EL HAMID,7
ABDAL,7
ABDALI,7
ABDALY,7
ABDEL HADI,7
ABDEL KARIM,7
ABDEL RAHIM,7
ABDEL WAHAB,7
ABDELAAL,7
ABDELFATAH,7
ABDEL-GALIL,7
ABDEL-KADER,7
ABDEL-MOTELEB,7
ABDELRAZAQ,7
ABDIHAKIM AHMED,7
ABDLLAHI,7
ABDOLLAH,7
ABDUL FATTAH,7
ABDUL WAHID,7
ABDULAMIR,7
ABDULRAZAQ,7
ABDULZAHRA,7
ABE,7
ABED ALI,7
ABEDALSALAM,7
ABENTH,7
ABIKAR,7
ABILDGAARD-JENSEN,7
ABILDHOLT,7
ABILDKVIST,7
ABORRELUND,7
ABOU ATIQA,7
ABOU JAMOUS,7
ABOU KHAROUB,7
ABOU SOWEID,7
ABOUARABI,7
ABOU-ARDINI,7
ABOU-ZAID,7
ABRAMOWSKI,7
ABRUDAN,7
ABU HASHISH,7
ABU HASSAAN,7
ABU-AISHEH,7
ABUBAKRA,7
ABU-DAYA,7
ABUL-FOOL,7
ABUS,7
ABU-STETIYEH,7
ABUZEINEH,7
ABYAN,7
ACEVEDO,7
ACHOUR,7
ACQUAYE,7
A–ALSTEINSSON,7
ADAMEK,7
ADAMO,7
ADARE,7
ADASCALITEI,7
ADDIS,7
ADELGOD,7
ADELGREN,7
ADELLUND,7
ADEMOVSKA,7
ADHAMI,7
ADJEIQUAYE,7
ADMIRALSHØI,7
ADOAMNEI,7
ADOLFSSEN,7
AERTS,7
AFANASIEV,7
AFKIR,7
AFRAM,7
AFRIDI,7
AGAMERZAEVA,7
AGAZADEH,7
AGERBECH,7
AGERBERG,7
AGERFELD,7
AGERKILDE,7
AGERLYNG,7
AGGELIS,7
AGOSTINETTI,7
AGSTNER,7
AGVALD,7
AHASVERUSEN,7
AHERNE,7
AHLFELDT,7
AHLMANN-LAURSEN,7
AHMADPOUR,7
AHMADYAR,7
AHMAT,7
AHMEDE,7
AHMESPAHIC,7
AHMETHODZIC,7
AHM-JANTZEN,7
AHMULJIC,7
AHRING,7
AHRONS,7
AIBOUDI,7
AIDA,7
AIDANI,7
AIGNER,7
AILOAIE,7
AINOW,7
AIRAS,7
AJAIB,7
AJAYI,7
AJDADI ZANJANI,7
AJHORN,7
AKALAY,7
AKALTUN,7
AKAROUM,7
AKBARPOUR,7
AKCA,7
AKHMEDOVA,7
AKHSAS,7
AKINER,7
AKO,7
AKOBE,7
AKRAP,7
AKSDAL,7
AKSUM,7
AKUCZONEK,7
AL DALATI,7
AL GHAFIL,7
AL HELO,7
AL ISSAWI,7
AL JASEM,7
AL JAWABRA,7
AL KADER,7
AL KADRI,7
AL KAFRI,7
AL KARAWI,7
AL KHALAF,7
AL KHALDI,7
AL KHARAZ,7
AL MADHI,7
AL MASALMA,7
AL MJARHI AL OUISSI,7
AL MOUSAWI,7
AL MUHAMMAD,7
AL NAIMI,7
AL RASHID,7
AL REFAEE,7
AL RUBAII,7
AL RUBAYE,7
AL RUBEYI,7
AL SAKAN,7
AL SALAMAT,7
AL SAYEGH,7
AL TAHAN,7
AL TALEB,7
AL TAMIMI,7
AL TINAWI,7
AL TOKAJ,7
AL YASSIN,7
AL ZOUBAI,7
ALAA JABER,7
AL-AAD,7
AL-ABED,7
AL-ABOUDI,7
ALAIK,7
ALALAWI,7
AL-ALLAQ,7
AL-AMARAH,7
ALAMMOURI,7
ALASAL,7
ALASALI,7
ALASHKAR,7
ALASMI,7
ALATTA,7
AL-ATWAN,7
AL-BADER,7
AL-BAHADLI,7
AL-BAHLOUL,7
ALBANO,7
AL-BARAKAT,7
AL-BAROUDI,7
ALBASTI,7
AL-BAYATE,7
ALBDULLAH,7
AL-BEIRUTI,7
ALBLAS,7
ALCANTARA,7
ALCAYAGA,7
ALCHIKHO,7
AL-DHAHIRY,7
ALDIBO,7
ALDIEN,7
ALDOUS,7
ALDRIDGE,7
ALDROUBI,7
ALEID,7
ALEKSANDRAVICIUTE,7
ALEKSIEIEV,7
ALEKSIJEVIC,7
ALEMANY,7
ALENBÆK,7
ALETI,7
ALEXANDROVITSCH,7
ALFACHTAKI,7
AL-FADALA,7
ALFADOL,7
AL-FARES,7
ALFARO,7
ALFASHTAKI,7
ALFATLAWI,7
ALFAWAZ,7
ALFORD,7
ALGAN,7
ALGART,7
ALGHANJ,7
AL-GHAZI,7
AL-GHIRAITY,7
ALHABBOUL,7
ALHADDAD,7
ALHADIDI,7
ALHAGE,7
ALHAKAK,7
ALHALAK,7
AL-HALAKI,7
AL-HELOW,7
ALHILO,7
ALHOSARIH,7
AL-HUMAYDI,7
ALHUSEIN,7
ALHUSSAIN,7
ALI GEEDI,7
ALI ISMAIL,7
ALI MOHAMED,7
ALIDAHIR AHMED,7
ALIEKSIEIEVA,7
ALIMADADI,7
ALIMAM,7
ALI-MOHAMMAD,7
AL-IZE,7
AL-JAAL,7
ALJAMMAL,7
AL-JANABY,7
AL-JASHAME,7
ALJDIA,7
AL-JOURANI,7
AL-JUBURI,7
ALKADER,7
AL-KAISY,7
ALKASEB,7
ALKEMADE,7
ALKHAG,7
ALKHALILI,7
AL-KHAMMASH,7
AL-KHATARANI,7
AL-KHOURY,7
ALLESEN,7
ALLISSTONE,7
ALLOU,7
ALLSOPP,7
ALLUM,7
ALMAAS,7
ALMAGHREBI,7
ALMAJEDI,7
ALMAJID,7
AL-MANSOUR,7
ALMAREE,7
AL-MASHATAT,7
AL-MASUDI,7
ALMBORG,7
ALMBÆK,7
AL-MOHAMAD,7
ALMORAD,7
ALMOSTAFA,7
ALMOUSAWI,7
ALMOUSSA,7
ALMROTH,7
ALMSIG,7
ALNASAIF,7
AL-NASHIE,7
ALOBAIDI,7
ALQADI,7
AL-RAJAB,7
ALRAJAB,7
AL-ROFAE,7
ALSAAD,7
ALSAC,7
AL-SAKAN,7
AL-SAKKAFI,7
AL-SALAIT,7
AL-SALEHI,7
AL-SBAIHI,7
ALSHAABNI,7
AL-SHAHIN,7
AL-SHAKHLI,7
AL-SHAKRA,7
ALSHAMARI,7
AL-SHAWY,7
AL-SHEIKHLY,7
ALSHEIKHO,7
AL-SHERIFE,7
ALSOUDANI,7
AL-SROUJI,7
AL-SWAFI,7
ALTABBAA,7
AL-TALIB,7
ALTAWIL,7
ALTAYEB,7
AL-THALABI,7
ALTHOF,7
ALTINO,7
AL-TOKHI,7
ALTUNAY,7
ALUAN,7
ALVIN,7
AL-YASIRI,7
AL-YOUNISI,7
ALZAHABI,7
AL-ZAYAT,7
AL-ZUWAYDEE,7
AMADEU,7
AMADIN,7
AMALATHAS,7
AMALIEGAARD,7
AMANAT,7
AMAYERI,7
AMED,7
AMKÆR,7
AMLED,7
AMLING,7
AMMENTORP-SCHMIDT,7
AMRIS,7
ANAD,7
ANANE,7
ANCHER-JENSEN,7
ANDA,7
ANDELIUS,7
ANDERCA,7
ANDERIOS,7
ANDERSEN-BACH,7
ANDRASESCU,7
ANDREJEVA,7
ANDR…SD”TTIR,7
ANGELDORF,7
ANGELL,7
ANGELOU,7
ANGERMAIR,7
ANIC,7
ANICULAESEI,7
ANKERSKJOLD,7
ANKJÆR-JENSEN,7
ANSCHÜTZ,7
ANTABI,7
ANTIVAKIS,7
ANTOFTE,7
ANTONIO,7
ANTZCAK,7
ANWARY,7
AOUASSAR,7
AOUICHAOUI,7
AOWITI,7
APARASCHIVEI,7
APOSTOLOU,7
APPELDORN,7
AQRAA,7
ARAGHI,7
ARAMI,7
ARAUJO,7
ARAYA RODRIGUEZ,7
ARAZ,7
ARAZA,7
ARDALAN,7
ARDENSØ,7
ARDER,7
ARENSKOV,7
ARENSØE,7
ARFF,7
ARGYRIOU,7
ARHNUNG,7
ARIEF,7
ARILDSBO,7
ARIONESEI,7
ARIPOV,7
ARKI,7
ARLANDER,7
ARLAUD,7
ARLIND,7
ARLTOFT,7
ARMANAZI,7
ARMOUR,7
ARNDAHL,7
ARNENSTRØM,7
ARNESKOV,7
ARNETOFT,7
ARNFALK,7
ARNKLØV,7
ARNOLDUS-HENNINGSEN,7
ARNTKLØV,7
AROLI,7
ARQE,7
ARRHENIUS,7
ARSHADI,7
¡RTING,7
ARTVED,7
ARUNASALAM,7
ARV…,7
ASABWA,7
ASAK,7
ASATRIAN,7
ASCHERL,7
ASEFA,7
ASFHA,7
ASGAR,7
ASHCROFT,7
ASHER,7
ASHIMI,7
ASHKANIAN,7
ASHLEY,7
ASHOURI,7
ASHQAR,7
ASKARYAR,7
ASKLAND,7
ASKOUL,7
ASMARE,7
ASO,7
ASRØD-NIELSEN,7
ASSAM,7
ASSARSSON,7
ASSIL,7
ASTLEY-KRISTENSEN,7
ASTNER,7
ASTRAUSKAITE,7
ASVARISCHTSCH,7
ASVED,7
ASVING,7
ATAALLAH,7
ATAII,7
ATAR,7
ATASOY,7
ATOM,7
ATTAH,7
ATTI,7
ATUDOREI,7
AUDE-JENSEN,7
AUGOUSTAKIS,7
AUGUSTYN,7
AUKDAL,7
AUL,7
AUSTEEN,7
AVADANEI,7
AVAGIAN,7
AVASTHI,7
AVDIBEGOVIC,7
AVILES,7
AVNSGREN,7
AVNSTORP,7
AVRAMOV,7
AW,7
AWAALE,7
AWAID,7
AWAS,7
AWEIS,7
AXELBERG,7
AXELL,7
AXELTOFT,7
AXHIJAJ,7
AXLUND,7
AYCAN,7
AYGAR,7
AYGUMOV,7
AYKAC,7
AZAQUOUN,7
AZUBAL,7
AZZI,7
BAADER,7
BAAH,7
BAARSGAARD,7
BABAKARKHAIL,7
BABAKARKHIL,7
BABAKERKHEL,7
BABBEL,7
BABIKIAN,7
BABOI,7
BABUR,7
BACHARACH,7
BACHISSE,7
BACHKATI,7
BACHOREK,7
BACHWART,7
BACS,7
BACZYNSKA,7
BADAL,7
BADAWIA,7
BADESCU,7
BADOI,7
BADRA,7
BAE,7
BAERENS,7
BAGAEVA,7
BAGGER-PETERSEN,7
BAGGINS,7
BAGNKOP,7
BAGSHAW,7
BAGUNCK,7
BAHARI,7
BAHARLOOIE,7
BAHNERT,7
BAHORA,7
BAHRAMIAN,7
BAHRS,7
BAIA,7
BAIDA,7
BAIKE,7
BAINS,7
BAIOUMI,7
BAIRU,7
BAJABA,7
BAJOR,7
BAJRAM,7
BAKALUS,7
BAKAYOKO,7
BAKHSHE,7
BAKHTIARY,7
BAKIT,7
BAKKELI,7
BAKS,7
BAKTASH,7
BALACI,7
BALAL,7
BALAUCA,7
BALDINI,7
BALEZANTIS,7
BALICEVAC,7
BALKISS,7
BALLARD,7
BALLE-CHRISTIANSEN,7
BALLESTA,7
BALLESTEROS,7
BALO,7
BALSEN,7
BALSWEL,7
BALTESEN,7
BALTOV,7
BALYTSKA,7
BAMOU,7
BANA,7
BANARES,7
BANASZAK,7
BANCHE,7
BANDHIT,7
BANDURA,7
BANG-MORTENSEN,7
BANG-RASMUSSEN,7
BANGSHOLM,7
BANGSUND,7
BANI ODEH,7
BANISSI,7
BANJA,7
BANJE-ALI,7
BANKLER,7
BANK-PEDERSEN,7
BANUT,7
BARANE,7
BARASH,7
BARCARI,7
BARCHALLI,7
BARDENFLETH-HANSEN,7
BAREE,7
BARIMAC,7
BARJAKTAREVIC,7
BARKA,7
BARKMAN,7
BARKSDALE,7
BARLA,7
BARNAK,7
BARNEA,7
BARONS,7
BAROUDI,7
BAROUDY,7
BAROW,7
BARR,7
BARRI,7
BARSDAL,7
BARSELAJSEN,7
BARSIDAHL,7
BARSOUM,7
BARSUK,7
BARTZ,7
BARUDZIJA,7
BARUFFATO,7
BARZAN,7
BARZEGAR,7
BASHIR EGAL,7
BASKARALINGAM,7
BASOL,7
BASSE-HANSEN,7
BASSET,7
BASTA,7
BASTANI,7
BASTELL,7
BASTI,7
BATESON,7
BATIR,7
BATRA,7
BATTAGLIA,7
BATTH,7
BATZER,7
BAUDISCH,7
BAUDRY,7
BAUKJÆR,7
BAUNING,7
BAUNMØLLER,7
BAVANANTHAN,7
BAVEN,7
BAWI,7
BAWI TLUNG,7
BAYANZIE,7
BAY-CLAUSEN,7
BAYKARA,7
BAY-MORTENSEN,7
BAYS÷Z,7
BAZYLCZUK,7
BEAL,7
BEATTY,7
BECH-HOLM,7
BECH-JØRGENSEN,7
BECHMANN-WEYHE,7
BECHSGÅRD,7
BECKER-JOSTES,7
BECKFORD,7
BECK-JØRGENSEN,7
BECK-LAURITZEN,7
BECK-RASMUSSEN,7
BEDRAK,7
BEELEN,7
BEESON,7
BEGGS,7
BEGUIN,7
BEHLJULJI,7
BEHNERT,7
BEHNFELD,7
BEHROZ,7
BEIDIL,7
BEILMAN,7
BEKDACH,7
BEKDAS,7
BEKE,7
BEKELE,7
BEKHIT,7
BEKJIRI,7
BEKKAR,7
BELAHCENE,7
BELAN,7
BELCIUG,7
BELDIMAN,7
BELHADJI,7
BELKOVSKIS,7
BELLAHN,7
BELLENS,7
BELMONTE,7
BELOUSOV,7
BELOVA,7
BELTRANO,7
BELU,7
BEMBERG,7
BEN,7
BEN ATTIGUE,7
BEN HSSAIN,7
BEN ISMAIL,7
BENABDELLA,7
BENAKRICH,7
BENAMEUR,7
BENAMOR,7
BENCHIMOL,7
BENDES,7
BENDING,7
BENDT-HANSEN,7
BEN…E,7
BENFER,7
BENGGAARD,7
BENGTS-GILDBERG,7
BENHAKA,7
BENKE,7
BEN-KISOS,7
BENNETT-THERKILDSEN,7
BENNISON,7
BENTHSEN,7
BENYRBAH,7
BEOKOW,7
BEPIRSTIS,7
BERDIEN,7
BERDING,7
BERECEVIC,7
BERENDS,7
BERG-ARNBAK,7
BERGELIN,7
BERGELIUS,7
BERGERMAN,7
BERGFORS,7
BERGSTED,7
BERGSTØL,7
BERIEV,7
BERKER,7
BERLENBORG,7
BERNATSKA,7
BERNHEIM,7
BERNIG,7
BERNINGER,7
BERNOTAS,7
BERNSTED,7
BERRE,7
BERRILL,7
BERTHINUS,7
BERTINO,7
BERZELIUS,7
BERZINIS,7
BESAND,7
BESHTA,7
BESMALAHI,7
BESSESEN,7
BESUDI,7
B…TAK,7
BETHEL,7
BEUDEKER,7
BEVAB,7
BEVERIDGE,7
BEYDAS,7
BEYDON,7
BEYER-PEDERSEN,7
BEYSIM,7
BHASIN,7
BHUSHAN,7
BHUVANENDRA,7
BIALY,7
BICHLER,7
BICIC,7
BIDEFORDT,7
BIEDERMANN,7
BIELINSKI,7
BIERFREUND,7
BIESBJERG,7
BIJKERK,7
BIK,7
BIKOV,7
BILALI,7
BILBAS,7
BILCU,7
BILDSTRUP,7
BILETSKA,7
BILGEN,7
BILLIE,7
BILLIG,7
BILOUSOVA,7
BILSKA,7
BILSON,7
BILYAYEVA,7
BILYI,7
BINDHOLT,7
BINDING,7
BINDSEIL-HANSEN,7
BINDSLEV-JENSEN,7
BINFIELD,7
BINGEN-JAKOBSEN,7
BINGHAM,7
BINØ,7
BIRCH-OLSEN,7
BIRCH-PETERSEN,7
BIRKEBY,7
BIRKHOLM-CLAUSEN,7
BIRKMAR,7
BIRKNES,7
BIRKSTEEN,7
BIRLING,7
BIR”,7
BIRON,7
BISCHOFF-JENSEN,7
BITTAR,7
BIVI,7
BIXBY,7
BIYOKAGHAEI,7
BJARLERT,7
BJARNHOFF,7
BJARNUM,7
BJELEVAC,7
BJELKA,7
BJELLEKJÆR,7
BJELONJA,7
BJERG-NIELSEN,7
BJERRE-ANDERSEN,7
BJERRE-HANSEN,7
BJÆLDE,7
BJØRCKLUND,7
BJØRGMOSE,7
BJ÷RKSTEN,7
BJØRKVED,7
BJØRLØW,7
BJØRNAA,7
BJØRNHARDT,7
BJØRNLI,7
BJ÷RNSDOTTIR,7
BJØRNSON-LANGEN,7
BJØRUM,7
BLACHA,7
BLAGAJCEVIC,7
BLAGOEV,7
BLAKSTED,7
BLANCH,7
BLANGSDAL,7
BLANGSHØJ,7
BLAUNFELDT,7
BLAZHKO,7
BLEM-JENSEN,7
BLENSNER,7
BLEY,7
BLIDSØE,7
BLINGEDAL,7
BLINK,7
BLINKENBERG-THRANE,7
BLINOVA,7
BLIUDZIUS,7
BLOCH-LARSEN,7
BLOMDAHL,7
BLOOMSTINE,7
BLOOR,7
BLOWERS,7
BLUMENAU,7
BLUMENKRANZ,7
BLYN,7
BLÆSDAHL,7
BLÅDAL,7
BOBROV,7
BOCHAROVA,7
BOCIOAGA,7
BODALIA,7
BODDUM-ANDERSEN,7
BODESCU,7
BODIROGA,7
BODORF,7
BOED,7
BOESBY,7
BOGAN,7
BOGDANOVS,7
BOGN¡R,7
BOGULSKI,7
BOGUN,7
BOHAMMOUCH,7
BOHDANOWICZ,7
BOHORA,7
BOICHENKO,7
BOISKO,7
BOISSEVAIN,7
BOJAN,7
BOJANOWSKA,7
BOJARCZUK,7
BOJE-NIELSEN,7
BOL,7
BOLDI,7
BOLIUKH,7
BOLKO,7
BOLLEN,7
BOLOCAN,7
BOLOTOVA,7
BOMB,7
BOMHOFF,7
BONAPARTE,7
BONATO,7
BONDENSGAARD,7
BONDE-PETERSEN,7
BONDE-POULSEN,7
BONHAM,7
BONUM,7
BOOK,7
BOONEN,7
BORAU,7
BORB…LY,7
BORCHASHVILI,7
BORCHUM,7
BORDVIK,7
BORGBJÆRG,7
BORGBO,7
BORGELIN,7
BORGESKOV,7
BORGLUM,7
BORGSTED,7
BORGTOFT,7
BORKENFELT,7
BORK-JENSEN,7
BORK-PEDERSEN,7
BOROWIAK,7
BORRELLI,7
BORRIES,7
BORRITZ,7
BORRYE,7
BORSUK,7
BORVED,7
BOSEN,7
BOSMAN,7
BOSNJAKOVIC,7
BOSSARD,7
BOSSEL,7
BOSTHOLM,7
BOSWORTH,7
BOTIN,7
BOTLING,7
BOTNIFEN,7
BOTOGAN,7
BOUAYADI,7
BOUD,7
BOUGHAMSA,7
BOUGRINE,7
BOUIZAKAREN,7
BOUKARFI,7
BOUKRIS,7
BOULES,7
BOUSSAA,7
BOUZIYANE,7
BOV,7
BOVENKAMP,7
BOVET,7
BOWELL,7
BOXALL,7
BOY,7
BOYI,7
BOYKER,7
BOYSEN-ØDEGAARD,7
BOZBOGA,7
BRAADSHAVE,7
BRACK,7
BRADBURY,7
BRAGADOTTIR,7
BRAGH,7
BRAKCHI,7
BRAMOW,7
BRAMSLUND,7
BRAMSON,7
BRAMSTRUP,7
BRANCO,7
BRANDEL,7
BRANDIN,7
BRANTBJERG,7
BRASSING,7
BRATBERG,7
BRATGJERD,7
BRATLØV,7
BRAZIL,7
BRAZYS,7
BRDAREVIC,7
BREEN,7
BREFIL,7
BREGENDAHL-RAFN,7
BREGENOW,7
BREGNBÆK,7
BREGSTEIN,7
BREIDE,7
BREILØ,7
BREINTOFT,7
BREIT,7
BREITER,7
BREITOWICZ,7
BREJNDAL,7
BREMILD,7
BREMME,7
BRENDHOLM,7
BRENDRUP-HANSEN,7
BRENK,7
BRENTEGANI,7
BRESSER,7
BRETSCHNEIDER,7
BREUMBY,7
BREVIK,7
BREZULEANU,7
BRIBEL,7
BRICHMANN,7
BRICKNELL,7
BRIER,7
BRIGHESH,7
BRIIS,7
BRIKENFELDT,7
BRILLAKIS,7
BRINCH-PEDERSEN,7
BRINCK-LUND,7
BRINKDORF,7
BRINK-KJÆR,7
BRINKØ,7
BRISHØJ,7
BRISLING,7
BRITORN,7
BRITSCH,7
BRIXLER,7
BRKOVIC,7
BRLOZANOVIC,7
BROADBERY,7
BROCKBANK,7
BROCKELMANN,7
BROCK-JACOBSEN,7
BROCK-SØRENSEN,7
BROESBY-OLSEN,7
BROHAVN,7
BRO-LARSEN,7
BROM,7
BROMAND,7
BRONSWIJK,7
BROUGHTON,7
BROZYNA,7
BRUCKNER,7
BRUMSBJERG,7
BRUNALS,7
BRUNDAM,7
BRUNDBJERG,7
BRUNSMOSE,7
BRUNSTAD,7
BRUNT,7
BRUNTON,7
BRUSING,7
BRYNE,7
BRYWA,7
BRZOSKA,7
BRZOSKIEWICZ,7
BRZOSTOWSKI,7
BRƒUNLICH,7
BR÷CHMANN,7
BRØNDBY,7
BRØNDORF,7
BRØNDUM-HANSEN,7
BRØNNICKE,7
BRØNNUM-CARLSEN,7
BRØTING,7
BUAN,7
BUCHHORN,7
BUCH-PEDERSEN,7
BUCINSKAS,7
BUCKA-CHRISTENSEN,7
BUCKA-LASSEN,7
BUCKINGHAM,7
BUCU,7
BUDHA,7
BUGAJ,7
BUHA,7
BUHL-HANSEN,7
BUIVYDAS,7
BUKAN,7
BUKBALLE,7
BUKOWSKA,7
BUKRINSKI,7
BUKURU,7
BULA,7
BULATHSINHALA,7
BULKEN,7
BULMAN-MAY,7
BUNDGAARD-KNUDSEN,7
BUNDGART,7
BUNZENDAHL,7
BURAZOROVIC,7
BURGHLE,7
BURISCH,7
BURKI,7
BURLAK,7
BURMØLLE-JENSEN,7
BURSØ,7
BUSANDER,7
BUSCHBECK,7
BUSCH-MADSEN,7
BUSCH-NIELSEN,7
BUSCK-RASMUSSEN,7
BUSKGAARD,7
BUSK-MATTHIASEN,7
BUSSINK,7
BUTAREVIC,7
BUTNARIUC,7
BUUSMAN,7
BUUS-NIELSEN,7
BUYS,7
BWALYA,7
BÜCHMANN-MØLLER,7
BYGDIN,7
BYKÆR,7
BÜLOW-JACOBSEN,7
BYMAN,7
BYMAR,7
BÜNNER,7
BYREDDY,7
BYRHOLDT,7
BYRK,7
BYRNICK,7
BYSKOV-NIELSEN,7
BYT,7
BÆKHUS,7
BÆRGAARD,7
B÷CKHAUS,7
B÷DEWADT,7
BØEGH-NIELSEN,7
BØEG-JENSEN,7
B÷ENCHE,7
BØGEBJERRE,7
B÷GECIK,7
BØGELØV,7
BØGESTAD,7
BØGESTRØM,7
BØGSTED-MØLLER,7
BØJTANG,7
BØNNET,7
B÷RM,7
BØRVEN,7
B÷TTIGER,7
B÷TTZAUW,7
CABAJ,7
CABRAL,7
CACHOLA,7
CADELL,7
CAIEZZA,7
CAJAR,7
CALDARA,7
CALDRON,7
CALIC,7
CALLAKU,7
CALLEGARI,7
CALVERLEY,7
CAMILOVIC,7
CAMPAGNA,7
CAMPO,7
CANA,7
CANDAN,7
CANGA,7
CANHAM,7
CANN,7
CANSI,7
CANTY,7
CANZANELLA,7
CAPAR,7
CAPASSO,7
CAQUINEAU,7
CARABUS,7
CARDENAU,7
CARRASCO,7
CARREON,7
CARRERAS,7
CARUGATI,7
CASTEL,7
CASTENHEIM,7
CASTENLUND,7
CATANIA,7
CAWLEY,7
CAZAC,7
CEDERBLAD,7
CEDIC,7
CEKOVIC,7
CELAL,7
CELEBIC,7
CELESTE,7
CEN HRANG,7
CENHRANG,7
CENS,7
CENTERVALL,7
CENTIO,7
CEPULIONIS,7
CERNY,7
CERRI,7
CERVENKA,7
CESKO,7
CEUTZ,7
CHAABANE,7
CHAFIK,7
CHAGGAR,7
CHAHBAR,7
CHAHIR,7
CHAINGAM,7
CHAKAROV,7
CHAKOURI,7
CHALENKO,7
CHALUPKA,7
CHAMAN,7
CHAMANI,7
CHAMBRIN,7
CHAMLAGAI,7
CHAMS,7
CHANCHIRY,7
CHANDRAKUMARAN,7
CHARNALIA,7
CHATTERTON,7
CHAUDHURI,7
CHAYKA,7
CHECHMAN,7
CHEESEMAN,7
CHEKAN,7
CHELU,7
CHERCKA,7
CHERIAN,7
CHERNIAK,7
CHERNIAVSKA,7
CHERNOV,7
CHESCU,7
CHIADMI,7
CHIAHNI,7
CHIBLI,7
CHICHON,7
CHICOT,7
CHIKHI,7
CHILCOS,7
CHILD,7
CHIRILOV,7
CHITARU,7
CHITU,7
CHLOUN,7
CHODKIEWICZ,7
CHODOROWSKI,7
CHOJNOWSKI,7
CHOLOD,7
CHORNYI,7
CHORNYY,7
CHOUCAIR,7
CHOWHAN,7
CHRISTOPHSON,7
CHRÆMMER,7
CHUDAL,7
CHUDOBA,7
CHUHAN,7
CHUN,7
CHYLA,7
CIAMPI,7
CIARCINSKI,7
CIESIELSKA,7
«IF«I,7
CIMPAN,7
CIOBOTARIU,7
CIOBOTEA,7
CIOCANARU,7
CIOCARLAN,7
CIOCOIU,7
CIPOLLA,7
CIRA,7
CIRCU,7
CIRNEALA,7
CISAR,7
CISZEWSKI,7
CIUCHE,7
CIULIN,7
CIUREA,7
CIZAS,7
CLANCY,7
CLAUS,7
CLAUSON-VON KAAS,7
CLAYRE,7
CLEFF,7
CLEGG,7
CLEMINSON,7
CLEMMENS,7
CLINCH,7
CLOTHIER,7
COBUZ,7
COCARCEA,7
COELLO,7
COEN,7
COENEN,7
COJOC,7
COLLART,7
COLOMBANI,7
COLORIT-HANSEN,7
COMPEN,7
CONCEICAO,7
CONFORTI,7
CONROY,7
CONSTABLE,7
COOKSEY,7
COPELAND,7
COPELJ,7
COPPOLA,7
COQUILLARD,7
CORBEA,7
CORDER,7
CORDON,7
CORDOVA,7
CORNU,7
COSTANTINO,7
COSTAS,7
COUSIN,7
COVACIU,7
COWEN,7
COZZOLINO,7
CRAMER-THYGESEN,7
CRAMMOND,7
CRANØ,7
CRETY,7
